time_sec,altitude_agl_ft,altitude_msl_ft,airspeed_kt,groundspeed_kt,vertical_speed_fpm,pitch_deg,roll_deg,yaw_deg,throttle,elevator,aileron,rudder,engine_rpm,fuel_flow
69.6099999999987,4.31436472689154,4.314387250691652,12.003902067018213,12.004663778267098,-0.013047110006246254,0.35660444529513635,0.28036402775503566,50.16048404869844,0.9,0.0,0.0,0.0,0.0,0.0
69.70999999999876,4.3143430282085635,4.314365550875664,11.959898066252586,11.960656982216967,-0.012986342498572112,0.35559810425946203,0.28035943957097753,50.15971951164874,0.9,0.0,0.0,0.0,0.0,0.0
69.80999999999881,4.31432143055322,4.314343955367804,11.915909431894208,11.916665551218303,-0.01292503180867377,0.35459560602054313,0.2803548942940641,50.15896304186058,0.9,0.0,0.0,0.0,0.0,0.0
69.90999999999886,4.314299940442822,4.314322467893362,11.87193610773727,11.872689433803265,-0.012864006062240918,0.3535969294842222,0.2803503919942578,50.15821458978507,0.9,0.0,0.0,0.0,0.0,0.0
70.00999999999891,4.314278561136018,4.314301084727049,11.827978030437812,11.828728564262468,-0.012804195655329587,0.35260206650317955,0.28034593125942464,50.15747409799708,0.9,0.0,0.0,0.0,0.0,0.0
70.10999999999896,4.314257269822241,4.314279794692993,11.784035138759734,11.784782881318147,-0.01274449009813966,0.35161102572126884,0.28034150906982924,50.15674151193079,0.9,0.0,0.0,0.0,0.0,0.0
70.20999999999901,4.314236076277447,4.3142586052417755,11.740107371215164,11.740852323527646,-0.01268301059836191,0.3506238044100067,0.2803371253845953,50.15601677709108,0.9,0.0,0.0,0.0,0.0,0.0
70.30999999999906,4.314214990277576,4.314237516373396,11.696194667285717,11.696936830346734,-0.01262153749123307,0.34964038646910495,0.28033277700188636,50.155299839143964,0.9,0.0,0.0,0.0,0.0,0.0
70.40999999999912,4.314194008563987,4.314216531813145,11.652296966524407,11.6530363413142,-0.012561770604907208,0.34866076244081246,0.2803284681177072,50.154590643780566,0.9,0.0,0.0,0.0,0.0,0.0
70.50999999999917,4.314173124619374,4.3141956478357315,11.608414208097454,11.609150795590079,-0.012503315601969933,0.34768494286166424,0.2803242016047255,50.15388913686468,0.9,0.0,0.0,0.0,0.0,0.0
