Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
108.36,1.215015259173368e-08,-4.946374984848367e-09,-1.296364669586731e-09,-3.899774064348376e-07,3.25474428266868e-07,3.896470577029464e-08,-0.003057076297613695,0.001240062011379035,-0.0025637383385749,9.425827095e-22,2.775313335e-05,8.90626495022e-10,1217.16683357,4.545201153149004e-10,7.20328651721506e-10,2.602953167442457e-10,-4.102761920205255e-08,-1.101058009860589e-08,1.298401347078417e-07,0.04643809262034825,0.07563971051964406,-4.815174818875251e-08,0.3396475781584906,-0.157064375521433,-32.14762545870521,4.545201153149004e-10,7.20328651721506e-10,2.602953167442457e-10,1037.279640494628,-636.8249745139993,-2.784970161898045e-10,-6.505837851019427e-10,5.407362613401995e-10,-2.78497016258149e-10,-1.530861678445018e-10,-8.382730305817655e-10,2.589951838246933e-10, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781423628,4.3132556271375,0.279900215853114,0.605243407547149,202.1051075233319,-0.1916933912639299,-0.005651998695575126,0.001384696660177791,0.9814376095121058,0.3366070711461807,-0.2766771206003668,0.8545514837318847,0.2826432598624497,0.3354877607531465,-0.2800511724699563,0.8534517023462653,0.283970940534426,0,0,37.00027770648,37.185418682358,-122.00006468056,-8733062.691887537,-14224674.74107694,12578110.00760916,-8845188.510506254,-14155225.03118471,12578110.00760916,0.45273611296965,4.3132556271375,-3.2586611252413e-09,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.00488518034,-0.14655541,0.348,0,-0.146555411,-0.366388527,-0.366388526,0,0,0.0061359375,-1,0.244259024,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.51861482,0,0,0,-4.31325563,-4.31325563,-0.517404632,-0.517404632,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.0002767420272178,-122.000063871675394,20900158.3190846257,-0.00305707629761369512
108.48,-2.750220394037233e-08,3.573780951582896e-08,-3.821285035652411e-10,-1.677391712262207e-07,5.800329810966625e-07,-1.903628198960606e-08,-0.00305711594993797,0.001240102695611624,-0.002563737424364804,4.875758691e-20,0.0001996059072,6.4055581495e-09,1217.16683358,-2.901024873255814e-09,-1.976403472598895e-09,5.358083538434022e-09,-2.962308959241644e-08,-1.91035081140411e-08,8.851874125909318e-08,0.04643741195952772,0.0756400802156845,-3.348091052549773e-08,0.3396475900404474,-0.1570643830078859,-32.14762550007539,-2.901024873255814e-09,-1.976403472598895e-09,5.358083538434022e-09,1037.285213022038,-636.8158977321524,-1.751740161721735e-09,5.354600212161308e-09,3.048087628168722e-09,-1.751740162157212e-09,1.881716581746699e-09,2.925712041042259e-09,5.378710530942112e-09, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781423628,4.3132556271375,0.2799002147734718,0.6052434083980711,202.1051075233039,-0.1916933912638346,-0.005651998701053683,0.001384696649510824,0.9814376095127253,0.3366070711376991,-0.2766771206062359,0.8545514837320677,0.2826432598686297,0.3354865182920847,-0.2800549065538471,0.8534504770392768,0.2839724083869762,0,0,37.00027770648,37.185418682358,-122.00006468056,-8732938.217996325,-14224751.15952927,12578110.00760916,-8845188.510506254,-14155225.03118471,12578110.00760916,0.45323748186551,4.3132556271375,-3.2586611252413e-09,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.00488518032,-0.14655541,0.348,0,-0.146555409,-0.366388523,-0.366388524,0,0,0.00460195312,-1,0.244259007,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.51861482,0,0,0,-4.31325563,-4.31325563,-0.517404632,-0.517404627,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.0002767420272178,-122.000063871675394,20900158.3190846257,-0.00305711594993796987
108.6,-2.215433589714398e-08,3.222851328758409e-08,-3.432613372076101e-10,-2.691018983506712e-07,-2.387149600565283e-08,-4.936029008436824e-09,-0.003057110601924218,0.001240099186420836,-0.002563737385631247,9.785135842e-21,8.94202166e-05,2.8695864028e-09,1217.16683358,-2.164586458061586e-09,-1.684645531252987e-09,8.432443434517513e-10,-2.683230755724168e-08,-1.732190984885109e-08,1.643972220091341e-07,0.04643677848998776,0.07564053794536779,-8.149245511145369e-08,0.3396475947344246,-0.1570643798938638,-32.14762542423467,-2.164586458061586e-09,-1.684645531252987e-09,8.432443434517513e-10,1037.290785461519,-636.8068209071478,5.663858900253286e-10,2.813074746410073e-09,1.853698356158816e-11,5.663858901679367e-10,1.361708526545785e-09,2.37579787776364e-09,8.578230924714478e-10, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781423628,4.3132556271375,0.2799002123976418,0.6052434117903259,202.1051075232762,-0.1916933912637299,-0.005651998726129465,0.001384696623490631,0.9814376095132553,0.3366070711071664,-0.276677120622271,0.8545514837364894,0.2826432598783042,0.3354852758025359,-0.2800586406425596,0.8534492517201488,0.2839738762374976,0,0,37.00027770648,37.185418682358,-122.00006468056,-8732813.743436418,-14224827.57689239,12578110.00760916,-8845188.510506256,-14155225.03118471,12578110.00760916,0.45373885076138,4.3132556271375,0,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.00488518028,-0.146555408,0.348,0,-0.146555408,-0.36638852,-0.366388521,0,0,0.00460195312,-1,0.244259007,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.51861482,0,0,0,-4.31325563,-4.31325563,-0.517404632,-0.517404632,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.0002767420272178,-122.000063871675394,20900158.3190846257,-0.0030571106019242184
108.72,1.040053625663493e-08,-6.466188898108467e-09,-6.128745830102978e-10,-5.596626332508951e-07,-3.267201453055563e-06,1.264645812730572e-07,-0.00305707804683872,0.00124006049180057,-0.002563737655470131,2.683257877e-19,0.0004682561548,1.50268199504e-08,1217.16683357,6.585495884116949e-10,-6.160023970392157e-11,-1.5012256181906e-08,2.502697987324335e-07,3.441609640602184e-08,-2.731917847922098e-07,0.04643572972731801,0.07564060549385708,-3.17466795907162e-10,0.3396478745818714,-0.1570643271335288,-32.14762586185125,6.585495884116949e-10,-6.160023970392157e-11,-1.5012256181906e-08,1037.296357814703,-636.7977440407013,8.71163204494656e-09,-6.65619067862263e-09,-1.027657095549165e-08,8.711632047167831e-09,-4.587681698785182e-10,-1.990030929255488e-10,-1.501849684269339e-08, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781423628,4.3132556206202,0.2799002105720756,0.6052434166841625,202.1051075232764,-0.1916933912637913,-0.005651998764986558,0.001384696599669652,0.9814376095136705,0.3366070710667122,-0.2766771206402424,0.8545514837467278,0.2826432598803117,0.3354840332966739,-0.2800623747278704,0.8534480263904923,0.2839753440748763,0,0,37.00027770648,37.185418682358,-122.00006468056,-8732689.268207815,-14224903.99316628,12578110.00760916,-8845188.51050625,-14155225.03118471,12578110.00760916,0.45424021965725,4.3132556206202,-3.2586611252413e-09,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.00488518025,-0.146555408,0.348,0,-0.146555408,-0.366388519,-0.366388519,0,0,0.00460195312,-1,0.244259014,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.51861482,0,0,0,-4.31325562,-4.31325563,-0.517404632,-0.517404647,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.0002767420272249,-122.00006387167538,20900158.319084622,-0.0030570780468387195
108.84,3.810773343196562e-09,-1.783674339382457e-07,2.095228644214792e-09,2.844586415284085e-06,3.923360436649949e-07,-1.809933415213432e-08,-0.003057084637342505,0.001239888590579303,-0.002563734946482826,4.509738173e-19,0.0006070548763,1.94810131892e-08,1217.16683357,1.354270948085127e-08,1.291834820689152e-09,-1.394403304616829e-08,-1.882394035116012e-08,1.069788681853867e-07,-2.467629951853247e-07,0.04643519651069522,0.0756411563764328,2.019596026631935e-07,0.3396475962398384,-0.1570642543482397,-32.14762583557325,1.354270948085127e-08,1.291834820689152e-09,-1.394403304616829e-08,1037.301930089421,-636.7886671171874,-9.694574277990759e-10,-1.509817453245468e-08,-1.227253653732721e-08,-9.694574280493592e-10,-1.189839507113167e-08,-6.300503854382405e-09,-1.407983383742424e-08, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781423628,4.3132556238789,0.279900210172493,0.6052434002010849,202.1051075232781,-0.1916933912644323,-0.005651998623144059,0.001384696623826545,0.9814376095149454,0.3366070711888531,-0.276677120600508,0.8545514836979468,0.2826432599236099,0.3354827909468197,-0.2800661087498805,0.8534468009857079,0.2839768119487541,0,0,37.00027770648,37.185418682358,-122.00006468056,-8732564.792310536,-14224980.40835096,12578110.00760916,-8845188.510506246,-14155225.03118472,12578110.00760916,0.45474158855312,4.3132556238789,0,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.00488518024,-0.146555407,0.348,0,-0.146555407,-0.366388518,-0.366388518,0,0,0.00460195312,-1,0.244259012,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.51861482,0,0,0,-4.31325562,-4.31325563,-0.517404632,-0.517404646,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.0002767420272178,-122.00006387167538,20900158.3190846257,-0.00305708463734250414
108.96,7.224902789619419e-08,-2.78144546145487e-07,1.989965524016063e-09,-7.240602709757741e-07,4.703658695143322e-07,-5.100827392153086e-08,-0.003057016200298256,0.001239788813182227,-0.002563735050451389,1.189335293e-18,0.0009858354729,3.1636470768e-08,1217.16683356,2.07079691922439e-08,5.154221412989808e-09,-2.335551960919985e-08,4.207458491068674e-09,-3.625243313483124e-08,4.426280763450529e-07,0.04643490120149096,0.07564192206309514,-2.803640091866277e-07,0.3396476040983176,-0.1570644013213737,-32.14762514637622,2.07079691922439e-08,5.154221412989808e-09,-2.335551960919985e-08,1037.307502282234,-636.7795901486081,7.091537551010578e-10,-2.604647629352697e-08,-1.794281072074409e-08,7.091537552863989e-10,-1.697395315291938e-08,-1.258039081778589e-08,-2.354750441453648e-08, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781460881,4.3132556238789,0.2799002168368455,0.6052433731592505,202.1051075233668,-0.1916933912657847,-0.005651998402687754,0.001384696726144788,0.9814376095164238,0.3366070714064419,-0.2766771205129505,0.8545514836359073,0.2826432599401361,0.3354815486860964,-0.2800698427186533,0.8534455755515181,0.2839782797908043,0,0,37.00027770648,37.185418682358,-122.00006468056,-8732440.315744594,-14225056.82244639,12578110.00760916,-8845188.51050625,-14155225.03118472,12578110.00760916,0.45524295744899,4.3132556238789,-3.2586611252413e-09,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.00488518036,-0.146555411,0.348,0,-0.146555412,-0.36638853,-0.366388529,0,0,0.00460195312,-1,0.24425904,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.51861482,0,0,0,-4.31325562,-4.31325562,-0.517404632,-0.517404656,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.0002767420272178,-122.00006387167538,20900158.3190846294,-0.00305701620029825635
109.08,6.538944734787796e-08,-9.233727111743871e-08,8.600895210172926e-10,8.285472772787602e-07,2.400358355339285e-06,-2.656284813673509e-08,-0.003057023061008598,0.001239974620210163,-0.002563736179110565,1.741799316e-18,0.001193029948,3.82855538455e-08,1217.16683357,6.51008303447208e-09,5.33598889657317e-09,3.734875733728866e-08,-1.843237449682559e-07,4.06082267366553e-08,4.61200862724483e-07,0.04643431205196066,0.07564244743004106,-1.309381923597725e-07,0.3396474014179049,-0.1570643276912853,-32.1476251279878,6.51008303447208e-09,5.33598889657317e-09,3.734875733728866e-08,1037.313074440279,-636.7705130804738,-2.609750454725769e-08,8.068479845709799e-09,2.682542679385362e-08,-2.609750455416174e-08,-4.457714177503269e-09,-7.37288196540285e-09,3.730352569776001e-08, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781498134,4.3132556271375,0.2799002226068111,0.6052433479370845,202.1051075234228,-0.1916933912668458,-0.005651998196319646,0.001384696817760115,0.9814376095178929,0.3366070716084063,-0.2766771204328181,0.8545514835769066,0.2826432599588139,0.335480306403318,-0.2800735766895014,0.8534443501040008,0.2839797476295095,0,0,37.00027770648,37.185418682358,-122.00006468056,-8732315.838509988,-14225133.23545259,12578110.00760916,-8845188.51050625,-14155225.03118472,12578110.00760916,0.45574432634486,4.3132556271375,-3.2586611252413e-09,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.00488518046,-0.146555414,0.348,0,-0.146555415,-0.366388538,-0.366388536,0,0,0.00460195312,-1,0.244259045,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.51861482,0,0,0,-4.31325563,-4.31325563,-0.517404632,-0.517404595,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.0002767420272107,-122.000063871675351,20900158.3190846294,-0.00305702306100859777
109.2,1.000681542103655e-07,1.13431242075302e-07,-2.038358554919524e-10,-1.639837296553932e-06,-1.328471127764865e-06,7.069150448026119e-08,-0.003056988382146298,0.001240180388216359,-0.002563737243477386,1.437676962e-19,0.0003427543258,1.09993376261e-08,1217.16683357,-8.442587349220946e-09,6.976425059811964e-09,1.018646379994598e-09,9.510868550003087e-08,-6.94195478881763e-08,-4.888559507835156e-07,0.0464331580703687,0.07564205926987633,2.149779844418042e-07,0.3396476828368964,-0.1570644441601976,-32.14762607804301,-8.442587349220946e-09,6.976425059811964e-09,1.018646379994598e-09,1037.318646478255,-636.7614360276383,7.622992795042115e-09,1.037155082338203e-09,7.86127969195003e-09,7.622992797083091e-09,1.043464920511818e-08,-3.286294303749294e-09,1.141837974293234e-09, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781386375,4.3132556173616,0.2799002340820341,0.6052433514801726,202.1051075235321,-0.1916933912672273,-0.005651998245859516,0.001384696910110352,0.9814376095180202,0.3366070716098469,-0.2766771204075277,0.8545514836162628,0.2826432598652414,0.335479063914042,-0.2800773107102209,0.8534431247382845,0.2839812153497325,0,0,37.00027770648,37.185418682358,-122.00006468056,-8732191.360606732,-14225209.64736953,12578110.00760916,-8845188.510506248,-14155225.03118471,12578110.00760916,0.45624569524073,4.3132556173616,-3.2586611252413e-09,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.00488518066,-0.14655542,0.348,0,-0.146555422,-0.366388555,-0.366388553,0,0,0.00460195312,-1,0.244259073,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.518614819,0,0,0,-4.31325562,-4.31325562,-0.517404632,-0.517404631,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.0002767420272249,-122.00006387167538,20900158.319084622,-0.00305698838214629775
109.32,7.55809164416343e-08,-2.535383701470263e-07,2.515556286226432e-09,6.929521609397125e-08,-4.727390128338767e-06,-7.025153132446917e-08,-0.00305701286948948,0.001239813418186974,-0.002563734524172187,3.290176549e-18,0.001639690533,5.26193498208e-08,1217.16683356,2.02884253137821e-08,5.984308773093021e-09,-4.818053364539658e-08,2.87172790897407e-07,-5.021138277412624e-08,-3.32059444633492e-07,0.04643242942385916,0.0756425288487739,-1.600488126344478e-08,0.3396478736040564,-0.1570644303010669,-32.14762592128653,2.02884253137821e-08,5.984308773093021e-09,-4.818053364539658e-08,1037.324218406244,-636.7523589490563,1.649555497681396e-08,-3.673576560146301e-08,-3.386998919166949e-08,1.649555498128311e-08,-1.598435352558233e-08,-1.320528192556281e-08,-4.836235052130513e-08, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781349123,4.3132556173616,0.2799002436011185,0.6052433491726259,202.105107523656,-0.1916933912680038,-0.005651998242018813,0.001384696995494685,0.9814376095183875,0.3366070716500869,-0.2766771203732321,0.8545514836337124,0.28264325980051,0.3354778214570291,-0.2800810447164866,0.8534418993343603,0.2839826830935149,0,0,37.00027770648,37.185418682358,-122.00006468056,-8732066.882034836,-14225286.05819722,12578110.00760916,-8845188.51050625,-14155225.0311847,12578110.00760916,0.45674706413659,4.3132556173616,-3.2586611252413e-09,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.00488518083,-0.146555425,0.348,0,-0.146555426,-0.366388566,-0.366388565,0,0,0.00460195312,-1,0.244259071,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.518614819,0,0,0,-4.31325562,-4.31325562,-0.517404632,-0.517404681,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.000276742027232,-122.000063871675394,20900158.3190846182,-0.00305701286948947956
109.44,-7.190249887450049e-08,-5.181870024102705e-07,2.404584679152521e-09,-8.818160208598089e-07,1.268666383602694e-06,-1.167892882542427e-07,-0.003057160355218698,0.001239548769454284,-0.002563734632444055,3.883098331e-18,0.001781318105,5.7164323778e-08,1217.16683356,3.904029748705463e-08,-5.075956088394291e-09,-4.144695109308582e-08,-5.935701397255776e-08,-1.200122615485597e-07,2.15333196769503e-07,0.04643225466679947,0.07564335533617444,-1.189942584147431e-07,0.3396474980429519,-0.1570645015779497,-32.14762537424431,3.904029748705463e-08,-5.075956088394291e-09,-4.144695109308582e-08,1037.329790290833,-636.7432817880901,-4.639717690000151e-09,-3.821211696389572e-08,-4.226188650285609e-08,-4.639717691271995e-09,-3.759665493461194e-08,-1.001026192188787e-08,-4.188133364495883e-08, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781423628,4.3132556271375,0.2799002462270969,0.6052432974328347,202.1051075236947,-0.1916933912698614,-0.005651997803277841,0.001384697104549299,0.9814376095210148,0.3366070720419339,-0.2766771202360911,0.854551483489335,0.2826432599069876,0.3354765793445155,-0.2800847786139006,0.8534406737526838,0.2839841510044719,0,0,37.00027770648,37.185418682358,-122.00006468056,-8731942.402794315,-14225362.46793567,12578110.00760916,-8845188.510506254,-14155225.03118471,12578110.00760916,0.45724843303246,4.3132556271375,0,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.00488518087,-0.146555426,0.348,0,-0.146555425,-0.366388563,-0.366388565,0,0,0.00460195312,-1,0.244259023,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.518614819,0,0,0,-4.31325563,-4.31325562,-0.517404632,-0.517404674,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.0002767420272178,-122.000063871675394,20900158.319084622,-0.00305716035521869751
109.56,-1.640376063524785e-07,-2.952182806983911e-07,8.077444249598542e-10,6.460526604030071e-07,2.127911354230284e-06,-1.487660582679457e-07,-0.003057252492594122,0.001239771738809614,-0.002563736226284316,8.589663984e-19,0.0008378000376,2.68858619191e-08,1217.16683358,2.25795445720896e-08,-1.150135083968541e-08,-8.985135887118612e-09,-1.932592405870149e-07,-3.901035862594512e-08,4.556496749821033e-07,0.04643172067199576,0.07564401695423741,-1.443768765116378e-07,0.3396473357354968,-0.1570644127227687,-32.14762513431618,2.25795445720896e-08,-1.150135083968541e-08,-8.985135887118612e-09,1037.335362125295,-636.7342045477758,-1.442161690171053e-08,-1.014259745722665e-08,-2.029764158656268e-08,-1.44216169057098e-08,-2.514165306153305e-08,2.154726331025664e-09,-9.279224488223403e-09, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781460881,4.3132556271375,0.2799002322363158,0.6052432468061418,202.1051075235627,-0.1916933912710428,-0.005651997346270876,0.001384697069433179,0.9814376095240828,0.3366070723858047,-0.2766771201518131,0.8545514833068181,0.2826432601341658,0.3354753371771211,-0.280088512558662,0.8534394481163208,0.2839856190305041,0,0,37.00027770648,37.185418682358,-122.00006468056,-8731817.922885168,-14225438.87658485,12578110.00760916,-8845188.510506256,-14155225.03118472,12578110.00760916,0.45774980192833,4.3132556271375,-3.2586611252413e-09,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.00488518063,-0.146555419,0.348,0,-0.146555416,-0.366388539,-0.366388542,0,0,0.00460195312,-1,0.244258974,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.518614819,0,0,0,-4.31325563,-4.31325562,-0.517404632,-0.517404641,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.0002767420272036,-122.000063871675394,20900158.3190846294,-0.0030572524925941225
